,MSZoning,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,Functional,GarageType,SaleType,SaleCondition,Street,LotShape,HouseStyle,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,GarageFinish,GarageQual,GarageCond,PavedDrive,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
584,3,3,4,0,11,2,2,0,1,1,11,12,6,1,8,0,0.0,3.0,3.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,90.0,17217,5,5,2006,2006,2006.0,0,0,1140,1140,1140,0,0,1140,0,0,1,0,3,1,6,0,0.0,0,0,36,56,0,0,0,0,0,7,2006,84500
585,3,3,4,0,7,2,2,0,1,1,10,11,6,1,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,30,67.0,5604,5,6,1925,1950,1925.0,468,0,396,864,864,0,0,864,1,0,1,0,2,1,5,0,0.0,0,0,0,0,96,0,0,0,0,4,2008,98000
586,1,3,4,0,21,2,2,0,1,1,11,12,6,1,6,5,0.0,3.0,0.0,0.0,2.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,60,65.0,8125,7,5,2005,2006,2005.0,0,0,756,756,756,797,0,1553,0,0,2,1,3,1,6,0,0.0,2,615,0,45,0,0,0,0,0,3,2006,186500
587,3,3,0,0,5,2,2,0,1,1,11,12,6,5,8,4,0.0,3.0,0.0,0.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,75.0,9750,7,6,1998,1998,1998.0,975,0,133,1108,1108,989,0,2097,1,0,2,1,3,1,8,1,1.0,2,583,253,170,0,0,0,0,0,6,2006,274300
588,3,3,4,0,12,2,2,0,1,1,12,13,6,1,8,0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,84.0,8658,6,5,1965,1965,1965.0,643,0,445,1088,1324,0,0,1324,0,0,2,0,3,1,6,1,1.0,2,440,0,138,0,0,0,0,0,12,2006,160000
589,3,3,4,0,21,2,2,0,1,1,11,12,6,1,6,5,0.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,75.0,9986,8,5,2006,2007,2006.0,0,0,1795,1795,1795,0,0,1795,0,0,2,0,2,1,7,1,1.0,3,895,0,49,0,0,0,0,0,2,2007,147000
590,4,0,4,0,17,1,2,1,3,1,12,13,6,5,8,4,0.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,190,60.0,10120,7,4,1910,1950,1910.0,0,0,925,925,964,925,0,1889,0,0,1,1,4,2,9,1,1.0,1,308,0,0,264,0,0,0,0,1,2007,122000
591,3,3,4,0,4,2,2,0,0,1,3,9,6,1,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.98846960167715,13500,6,7,1960,1975,1960.0,429,1080,93,1602,1252,0,0,1252,1,0,1,0,1,1,4,1,1.0,2,564,409,0,0,0,0,0,0,3,2008,235000
592,3,0,0,0,7,1,2,0,3,0,10,11,6,1,6,5,0.0,0.0,0.0,2.0,3.0,2.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,60,313.0,63887,10,5,2008,2008,2008.0,5644,0,466,6110,4692,950,0,5642,2,0,2,1,3,1,12,3,3.0,2,1418,214,292,0,0,0,480,0,1,2008,160000
593,3,3,4,0,12,2,2,0,1,1,11,12,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,60.0,7200,5,8,1950,2002,1950.0,398,149,317,864,864,0,0,864,1,0,1,0,3,1,5,0,0.0,2,720,194,0,0,0,0,0,0,7,2007,129000
594,3,3,4,0,18,2,2,0,1,1,11,12,6,5,8,4,0.0,3.0,5.0,0.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,50,60.0,9900,6,7,1940,1950,1940.0,0,0,778,778,944,545,0,1489,0,0,2,0,3,1,7,1,1.0,1,240,335,0,0,0,0,0,0,7,2009,139500
595,3,3,0,0,19,1,2,0,1,1,11,12,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,80.0,8816,5,6,1963,1963,1963.0,651,0,470,1121,1121,0,0,1121,1,0,1,0,3,1,5,0,0.0,2,480,0,80,0,0,0,0,0,6,2009,139000
596,3,3,4,0,12,2,2,0,1,1,12,13,6,1,8,4,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,20,72.0,9000,6,5,1956,1956,1956.0,616,0,580,1196,1196,0,0,1196,1,0,1,0,2,1,6,1,1.0,1,297,0,44,0,0,0,0,0,5,2008,139000
597,3,3,4,0,11,2,2,0,1,1,5,5,6,1,7,0,0.0,3.0,3.0,0.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,63.0,10712,5,5,1991,1992,1991.0,212,0,762,974,974,0,0,974,0,0,1,0,3,1,5,0,0.0,0,0,0,28,0,0,0,0,0,9,2007,93500
598,3,3,0,0,17,0,2,0,1,1,7,7,2,1,0,4,0.0,3.0,5.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,50,50.0,7000,6,6,1924,1950,1924.0,617,0,0,617,865,445,0,1310,0,0,2,0,2,1,6,0,0.0,1,398,0,0,126,0,0,0,0,5,2006,112000
599,3,3,4,0,3,6,1,0,1,1,0,9,6,1,8,4,0.0,2.0,5.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,50,92.0,7438,5,8,1908,1991,1908.0,0,0,504,504,936,316,0,1252,0,0,1,0,3,1,5,0,0.0,2,576,104,0,0,0,0,0,0,6,2006,127000
600,3,0,4,0,4,2,2,0,1,1,12,13,6,5,8,4,0.0,1.0,5.0,0.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,50,75.0,45600,6,8,1908,1997,1908.0,0,0,907,907,1307,1051,0,2358,0,0,3,0,5,1,10,1,1.0,2,360,486,40,0,0,175,0,0,9,2008,240000
601,3,3,4,0,6,2,2,0,1,1,3,13,6,1,8,4,0.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,100.0,15602,7,8,1959,1997,1959.0,1247,0,254,1501,1801,0,0,1801,1,0,2,0,1,1,6,2,2.0,2,484,0,54,0,0,161,0,0,3,2010,289000
602,3,3,4,0,6,2,2,0,2,1,7,7,6,5,8,4,0.0,3.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,70,53.0,10918,7,9,1926,2004,1926.0,0,0,1276,1276,1276,804,0,2080,0,0,1,1,3,1,9,2,2.0,1,282,0,0,0,0,145,0,0,6,2009,234000
603,3,3,4,0,12,1,2,0,1,1,7,5,6,1,8,4,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,73.0,9300,5,5,1960,1960,1960.0,697,0,571,1268,1264,0,0,1264,1,0,1,0,3,1,6,2,2.0,2,461,0,0,0,0,143,0,0,4,2010,167500
604,3,3,0,0,16,2,2,0,1,1,11,12,6,1,6,5,0.0,3.0,0.0,1.0,2.0,2.0,5.0,2.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,109.0,14154,7,5,2006,2006,2006.0,0,0,1063,1063,1071,1101,0,2172,0,0,2,1,3,1,9,1,1.0,3,947,192,62,0,0,0,0,0,8,2007,280000
605,3,1,4,0,22,2,2,4,1,1,5,5,6,1,8,4,0.0,2.0,3.0,0.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,120,40.0,4671,8,5,1988,1989,1988.0,767,0,461,1228,1228,0,0,1228,1,0,2,0,2,1,5,1,1.0,2,472,168,120,0,0,0,0,0,10,2008,189000
606,3,3,4,0,12,2,2,0,3,1,3,3,6,1,8,4,0.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,70.0,10552,5,5,1959,1959,1959.0,1018,0,380,1398,1700,0,0,1700,0,1,1,1,4,1,6,1,1.0,2,447,0,38,0,0,0,0,0,4,2010,165500
607,3,1,0,0,23,2,2,0,1,1,11,12,6,1,6,5,0.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,93.0,15306,8,5,2006,2007,2006.0,80,0,1652,1732,1776,0,0,1776,1,0,2,0,3,1,7,1,1.0,3,712,0,0,0,0,0,0,0,5,2007,283463
608,1,3,4,0,21,2,2,4,1,1,7,7,6,5,8,4,0.0,3.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,160,34.0,3230,6,5,1999,1999,1999.0,381,0,348,729,742,729,0,1471,0,0,2,1,3,1,6,0,0.0,2,440,0,24,0,0,0,0,0,3,2009,172500
609,3,3,4,0,12,2,2,0,3,1,8,9,6,1,0,0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.98846960167715,12160,5,5,1959,1959,1959.0,1000,0,188,1188,1188,0,0,1188,1,0,1,0,3,1,6,0,0.0,2,531,0,0,0,0,0,0,0,5,2010,142000
610,3,3,0,0,5,2,2,0,3,1,11,12,6,1,8,4,0.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,90.0,11248,9,5,2002,2002,2002.0,1059,0,567,1626,1668,0,0,1668,1,0,2,0,3,1,7,1,1.0,3,702,257,45,0,0,0,0,0,7,2007,285000
611,4,3,4,0,17,2,2,1,1,1,12,13,6,3,8,4,0.0,3.0,5.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,190,50.0,6000,5,4,1954,1954,1954.0,0,0,811,811,811,576,0,1387,0,0,2,0,3,2,7,0,0.0,1,256,0,0,0,0,0,0,0,11,2009,93000
612,3,3,4,0,19,2,2,0,1,1,12,13,6,1,8,4,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.98846960167715,11616,5,5,1962,1962,1962.0,170,670,252,1092,1092,0,0,1092,0,1,1,0,3,1,6,1,1.0,1,288,0,20,144,0,0,0,0,9,2009,139000
613,3,3,0,0,5,2,2,0,1,1,11,12,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.0,7700,5,5,1972,1972,1972.0,138,468,276,882,882,0,0,882,1,0,1,0,3,1,5,0,0.0,2,461,96,0,0,0,0,0,0,3,2007,112500
614,2,0,4,0,18,1,2,1,3,1,11,12,6,1,8,0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,190,60.0,10896,6,7,1914,1995,1914.0,256,0,1184,1440,1440,1440,515,3395,0,0,2,0,8,2,14,0,0.0,0,0,0,110,0,0,0,0,0,3,2007,200000
615,3,3,4,0,3,2,2,0,1,1,12,9,4,1,8,4,0.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,30,55.0,5350,3,2,1940,1966,1940.0,0,0,728,728,1306,0,0,1306,0,0,1,0,3,1,6,0,0.0,0,0,263,0,0,0,0,0,450,5,2010,76500
616,4,3,4,0,17,2,2,2,1,1,7,7,6,5,8,4,0.0,3.0,6.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,90,60.0,7200,5,5,1980,1980,1980.0,936,0,0,936,936,0,0,936,1,0,1,0,2,1,4,0,0.0,2,672,49,0,0,0,0,0,0,8,2007,140000
617,4,3,4,0,17,0,2,0,1,1,12,13,6,5,8,4,0.0,2.0,5.0,0.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,50,100.0,12665,5,8,1915,1950,1915.0,0,0,876,876,876,540,0,1416,0,0,1,1,4,1,7,1,1.0,3,720,418,0,194,0,0,0,0,6,2008,153900
618,4,3,4,0,17,2,2,0,1,1,11,12,4,5,8,4,0.0,3.0,5.0,0.0,1.0,2.0,5.0,3.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,50,63.0,11426,7,5,2003,2003,2003.0,0,0,1362,1362,1362,720,0,2082,0,0,2,1,3,1,6,0,0.0,2,484,280,238,0,0,0,0,0,6,2008,200000
619,3,3,4,0,8,2,2,0,3,1,11,12,6,1,6,5,0.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,65.0,9018,7,5,2007,2007,2007.0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,1.0,2,400,100,24,0,0,0,0,0,7,2007,179540
620,4,3,4,0,3,2,2,0,1,1,7,7,6,5,8,4,0.0,3.0,0.0,0.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,70,51.0,6120,5,8,1920,2004,1920.0,0,0,939,939,939,574,0,1513,0,0,1,1,4,1,8,0,0.0,1,180,24,0,150,0,0,0,0,5,2007,137500
621,3,3,0,0,12,2,2,2,1,1,7,7,6,1,8,3,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,90,70.0,8393,5,5,1959,2005,1959.0,528,0,1098,1626,1712,0,0,1712,0,0,2,0,4,2,8,0,0.0,2,588,272,54,0,0,0,0,0,6,2006,145000
622,3,3,4,0,12,2,2,0,1,1,8,13,6,1,8,4,0.0,3.0,7.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,80,75.0,13860,8,7,1972,1995,1972.0,1410,0,542,1952,2000,704,0,2704,1,0,2,1,4,1,9,3,3.0,2,538,269,111,0,0,0,0,0,7,2009,345000
623,4,3,4,0,17,2,2,0,1,1,11,12,3,5,0,4,0.0,3.0,3.0,0.0,1.0,2.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,30,90.0,8100,5,6,1948,1973,1948.0,338,0,1221,1559,1559,0,0,1559,1,0,1,0,2,1,5,0,0.0,2,812,0,116,230,0,0,0,0,6,2007,153500
624,4,3,4,0,2,2,2,4,1,1,5,5,2,1,8,4,0.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,160,24.0,2368,5,6,1970,1970,1970.0,765,0,0,765,765,600,0,1365,0,0,1,1,3,1,7,0,0.0,2,440,0,36,0,0,0,0,0,5,2009,125000
625,3,3,0,0,6,2,2,1,3,1,7,7,6,1,8,4,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,190,90.0,15750,5,5,1953,1953,1953.0,841,0,324,1165,1336,0,0,1336,1,0,1,0,2,1,5,2,2.0,1,375,0,0,0,0,0,0,0,6,2006,157000
626,3,3,4,0,3,2,2,0,1,1,12,13,6,1,8,4,0.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,70,144.0,21384,5,6,1923,2004,1923.0,1309,0,15,1324,1072,504,0,1576,2,0,1,1,3,1,6,1,1.0,2,528,0,312,0,0,0,0,0,5,2009,223500
627,3,3,2,0,12,2,2,0,1,1,5,5,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,60.0,9000,4,6,1971,1971,1971.0,616,0,248,864,864,0,0,864,0,0,1,0,3,1,5,0,0.0,2,528,0,0,0,0,0,0,0,5,2007,120500
628,3,3,4,0,0,2,2,4,3,1,11,12,6,1,8,4,0.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,120,53.0,3684,7,5,2007,2007,2007.0,0,0,1373,1373,1555,0,0,1555,0,0,2,0,2,1,7,1,1.0,3,660,143,20,0,0,0,0,0,6,2009,174000
629,3,3,4,0,15,2,2,0,1,1,11,12,6,1,8,4,0.0,2.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,81.0,10944,7,5,1994,1994,1994.0,1000,0,223,1223,1223,904,0,2127,1,0,2,1,3,1,5,2,2.0,2,525,171,132,0,0,0,0,0,8,2008,271000
630,3,3,0,0,14,2,2,0,1,1,5,5,6,1,0,0,0.0,2.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,80,70.98846960167715,10448,6,6,1972,1972,1972.0,0,0,689,689,1378,741,0,2119,0,0,2,1,3,1,7,1,1.0,2,583,0,104,0,0,0,0,0,8,2009,158000
631,3,3,4,0,5,2,2,0,1,1,11,12,6,1,8,4,0.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,70.0,9135,6,5,2003,2003,2003.0,340,0,1342,1682,1700,0,0,1700,1,0,2,0,3,1,7,0,0.0,2,544,192,23,0,0,0,0,0,5,2006,200000
632,3,3,4,0,16,2,2,0,3,1,11,12,6,3,8,4,0.0,3.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,60,93.0,11999,8,5,2003,2004,2003.0,0,0,1181,1181,1234,1140,0,2374,0,0,2,1,4,1,10,1,1.0,3,656,104,100,0,0,0,0,0,5,2007,285000
633,3,3,4,0,20,2,2,0,1,1,5,5,6,1,8,4,0.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,77.0,9206,6,5,1985,1985,1985.0,0,0,741,741,977,755,0,1732,0,0,2,1,3,1,7,1,1.0,2,476,192,46,0,0,0,0,0,6,2010,178000
634,3,3,4,0,12,4,2,0,1,1,11,12,6,1,8,4,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,60,69.0,7590,6,5,1966,1966,1966.0,512,0,148,660,660,688,0,1348,0,0,1,1,3,1,6,1,1.0,2,453,188,108,0,0,0,0,0,7,2006,155000
635,3,3,4,0,7,2,2,0,3,1,13,9,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,20,60.0,8172,5,7,1955,1990,1955.0,167,0,697,864,864,0,0,864,1,0,1,0,2,1,5,0,0.0,2,572,0,0,0,0,0,0,0,4,2006,115000
636,4,3,0,0,17,2,2,0,1,1,12,13,3,1,8,4,0.0,3.0,5.0,0.0,1.0,2.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,50,55.0,8800,4,7,1910,2004,1910.0,0,0,576,576,792,348,0,1140,0,0,1,0,3,1,7,0,0.0,0,0,0,160,0,0,0,0,0,6,2010,96500
637,3,2,1,0,6,4,2,0,3,1,5,5,6,5,8,4,0.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,70.98846960167715,14778,6,7,1954,2006,1954.0,728,0,568,1296,1640,0,0,1640,1,0,1,0,3,1,7,1,1.0,2,924,108,0,0,216,0,0,0,11,2008,224000
638,3,3,1,0,19,2,2,0,1,1,5,5,6,1,8,4,0.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,70.98846960167715,8544,5,6,1966,2006,1966.0,0,0,1228,1228,1228,0,0,1228,0,0,1,1,3,1,6,0,0.0,1,271,0,65,0,0,0,0,0,6,2008,149350
639,3,3,4,0,12,2,2,0,0,5,8,9,5,4,8,0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,60,70.98846960167715,18450,6,5,1965,1979,1965.0,187,723,111,1021,1465,915,0,2380,0,0,2,1,3,1,7,1,1.0,2,596,0,265,0,0,0,0,0,8,2007,129000
640,3,3,0,0,6,2,2,0,1,1,12,14,6,5,8,4,0.0,3.0,5.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,50,53.0,5362,5,6,1910,2003,1910.0,0,0,661,661,661,589,0,1250,0,0,2,0,3,1,8,1,1.0,2,552,242,0,81,0,0,0,0,11,2007,139000
641,4,3,4,0,3,2,2,0,1,1,7,7,6,5,8,4,0.0,3.0,5.0,0.0,1.0,2.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,50,50.0,6000,4,6,1936,1950,1936.0,672,0,0,672,757,567,0,1324,0,0,1,0,3,1,6,0,0.0,1,240,0,0,0,0,0,0,0,7,2009,128000
642,4,3,0,0,17,0,2,0,1,1,12,13,6,1,8,4,0.0,3.0,0.0,0.0,2.0,3.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,70,121.0,17671,8,9,1882,1986,1882.0,216,0,700,916,916,826,0,1742,0,0,1,1,4,1,8,1,1.0,2,424,0,169,0,0,0,0,0,11,2009,168000
643,3,3,0,0,12,2,2,0,3,1,3,3,6,3,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,79.0,8910,6,6,1959,1959,1959.0,655,0,0,655,1194,0,0,1194,0,1,1,0,3,1,6,1,1.0,2,539,0,0,192,0,0,0,0,7,2006,159500
644,3,0,4,0,20,1,2,2,1,1,8,9,6,5,8,2,0.0,3.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,90,64.0,7018,5,5,1979,1979,1979.0,1086,0,0,1086,1224,0,0,1224,2,0,0,2,2,2,6,2,2.0,2,528,120,0,0,0,0,0,0,6,2009,153337
645,3,1,0,1,6,2,2,0,1,1,3,11,6,5,8,4,0.0,2.0,0.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,70,70.98846960167715,11435,8,7,1929,1950,1929.0,0,0,792,792,792,725,0,1517,0,0,1,0,3,1,7,2,2.0,2,400,0,0,0,0,0,0,0,6,2006,230000
646,3,3,4,0,12,2,2,0,1,1,12,13,2,1,8,3,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,75.0,9000,5,5,1954,1954,1954.0,812,0,124,936,1128,0,0,1128,0,0,1,0,2,1,5,0,0.0,1,286,0,0,0,0,0,0,0,6,2006,118000
647,3,3,0,0,12,2,2,0,1,1,11,12,6,1,8,4,0.0,3.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,100.0,13000,6,6,1968,1968,1968.0,448,0,448,896,1182,960,0,2142,0,0,2,1,4,1,8,1,1.0,1,509,0,72,0,0,252,0,0,6,2009,193500
648,3,3,4,0,14,2,2,0,1,1,7,7,6,1,8,4,0.0,2.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,80,102.0,10192,7,6,1968,1992,1968.0,0,0,570,570,1222,698,0,1920,0,0,3,0,4,1,8,1,1.0,2,487,0,98,0,0,0,0,0,9,2006,170000
